대학생 할인은 없나요?	학생증을 보여주시면 10퍼센트 할인해드립니다
할인 같은 건 없나요?	대학생은 1500원이에요
결제는 현금으로 할 테니까 현금영수증 부탁드려요	알겠습니다
화장실은 어디에 있나요?	화장실은 밖으로 나가셔야 해요
화장실이나 흡연실도 따로 구비가 되어있나요?	네 화장실이랑 흡연실 따로 구비되어 있습니다
혹시 화장실은 어디에요?	화장실은 당구대 4번 자리 오른쪽이에요
사장님, 화장실 어디 있어요?	화장실은 오른쪽으로 가면 나와요
여자 화장실은 어디 있나요?	입구 좌측 편에 있습니다
혹시 화장실은 어디 있나요?	안쪽 끝 우측 편에 있어요
화장실은 어딘가요?	건물 밖에 오른쪽으로 가시면 있습니다
화장실은 어느 쪽인가요	여성전용 당구대 뒤쪽으로 있습니다
화장실은 어디인가요?	왼쪽으로 직진하시면 오른 편에 있습니다
화장실은 어디 있나요?	밖으로 나가서 한층 내려가시면 됩니다
화장실은 어디죠?	입구로 나가셔서 오른쪽 끝에 있어요
화장실은 어디에요?	저쪽에 있어요
화장실은 어디 있나요?	나가서 왼쪽입니다
화장실은 어디로 가야 하나요?	나가서 왼쪽으로 가시면 됩니다
저희 예약해주시고 화장실이 어디죠?	밖에 나가셔서 우측으로 가시면 보이세요
좀 불안한데 다른 화장실 이용할 수 있는 곳은 없나요?	그럼 이 근처 지하철역 안에 있는 화장실 이용하셔야 해요
거기 남녀 공용 아닌가요?	그렇긴 하지만 키가 있어야 들어갈 수 있어요
여기 화장실이 어디죠?	당구장 자체 화장실은 없고 건물 화장실 이용하셔야 해요
화장실은 어디에 있나요?	나가셔서 오른쪽으로 꺾으시면 됩니다
키가 져 가야 되나요?	열려있습니다
그나저나 여기 화장실이 어디였죠?	나가서 오른쪽에 바로 있습니다
회원권이나 레슨은 있나요?	네 회원권과 당구 레슨 모두 준비되어있습니다
정액권 끊으면 할인되나요?	네 10퍼센트 할인됩니다
회원 가입하면 할인되나요?	회원가입 시 10분당 1000원으로 할인해드려요
회원제가 따로 있나요	네 운영하고 있습니다
회원제로 운영되나요?	저희는 따로 그런 건 없습니다
공휴일에도 영업하시나요?	사정이 있지 않는 이상 공휴일에도 영업해요
공휴일에도 다 영업하시나요?	네, 365일 휴일 없이 영업해요
공휴일에도 다 영업하시는 건가요?	다른 가게는 모르겠지만 공휴일에도 영업하고 있어요
공휴일에도 다 영업하시는 건가요?	1년 365일 다 영업합니다
공휴일에도 영업하시나요?	공휴일에도 쉬는 날 없이 영업합니다
공휴일에도 영업하시나요?	공휴일에도 휴일 없이 영업하고 있어요
공휴일에도 다 영업하시나요?	휴일에도 하는데 가게마다 달라요
공휴일에도 영업하시나요?	휴일 없이 일하고 있어요
공휴일에도 영업하시고요?	휴일 없이 영업하고 있어요
공휴일에도 영업하나요?	예 아직까지는 휴일 없이 하고 있어요
공휴일에도 영업하시고요?	1년 무휴에요
휴일은 언제인가요?	매주 월요일입니다
담배 피우면서 해도 괜찮나요?	흡연실이 따로 있어서 당구장 안은 금연구역입니다
옆에 사람들은 피던데요?	제가 가서 안 된다고 말씀드리겠습니다
당구장 흡연 가능한가요?	저희 당구장은 금연입니다
당구장 내에서 흡연 가능한가요?	흡연실이 따로 있습니다
여기 근데 흡연도 가능한가요?	흡연은 1층 가셔서 해주세요
흡연 가능한가요?	실내에서는 불가능하고 바로 옆에 흡연실이 따로 있습니다
흡연 가능한가요?	저희가 흡연실이 따로 마련되어 있으니까 거기 이용해주세요
혹시 여기 흡연 가능한가요?	아니요 죄송하지만, 이 건물은 금연구역입니다
당구장 안에서 담배 피워도 되나요?	흡연실 따로 있으니까 거기서 부탁드려요
흡연은 어떻게 해요?	나가서 펴주세요
혹시 흡연 가능한가요?	내부에선 금연이고 따로 흡연실이 마련되어있습니다
사장님 여기 흡연 가능한가요?	흡연 구역은 따로 있습니다
여기 금연인가요?	네 당구장은 금연구역으로 지정되었습니다
혹시 흡연 가능한가요?	당구장 안에서는 흡연이 안되고 따로 흡연실이 마련되어 있습니다
여기 실내에서 흡연 가능해요?	흡연실은 왼쪽에 있으니깐 그쪽으로 가서 흡연 부탁드려요
여기 전부 금연인가요?	네 유리박스 안이 담배 피우는 곳입니다
흡연 가능한가요?	아니요
당구장에서 담배 피워도 되나요?	이제는 법이 바뀌어서 못합니다
네 담배 피워도 되나요	화장실 옆에 흡연실 있습니다
흡연실에 재떨이 있나요?	네, 재떨이랑 다 구비되어 있어요
흡연실은 따로 구비되어 있나요?	구비되어 있어 흡연실에서만 흡연이 가능하세요
흡연실도 따로 있나요?	따로 준비되어 있는데 이용 시 바닥에 침만 뱉지 말아 주세요
흡연실은 따로 마련되어 있나요?	네, 다른 구역은 금연이라 흡연실에서만 흡연 부탁합니다
흡연은 어디서 하나요?	흡연실이 따로 있어서 문 잘 닫고 이용하시면 돼요
흡연실도 따로 다 마련이 되어있으시고?	네, 흡연실 외는 금역구역입니다
흡연실은 따로 있나요?	네, 그래서 다른 장소는 금연구역입니다
혹시 흡연실도 따로 마련이 되어있나요?	네 흡연구역이 따로 되어 있어요
흡연실은 있나요?	마지막 당구대 자리 옆쪽에 있어요
흡연실도 따로 있나요?	네, 흡연실 따로 있습니다
흡연실도 따로 마련되어 있나요?	예 흡연실은 요즘 법이 강화돼서 되어 있답니다
흡연실은 따로 있나요?	흡연실도 따로 완비되어 있어요
사장님 혹시 흡연자 있나요?	흡연자은 화장실 왼쪽에 있어요
흡연실은 어디에요?	흡연실은 왼쪽으로 가시면 있어요
기다리는 동안 담배 피우고 싶은데 흡연실은 어디에요?	비상구라고 적힌 문 열고 나가시면 됩니다
혹시 흡연실은 있나요?	화장실 옆쪽으로 가시면 있어요
흡연실은 어디죠?	화장실 앞쪽에 있습니다
흡연실 있나요?	네 저쪽 코너에 오른쪽으로 보시면 흡연실 있습니다
흡연실은 어디인가요?	화장실 옆에 있습니다
흡연부스 있나요?	네 있습니다
흡연은 어디에서 합니까?	흡연부스에서 하시면 됩니다
예 예 정보 안내기 하나 설치할라 카면 어디로 연락하면 됩니까?	아 네 선생님 정보 안내기 설치는 이제 버스 운영과 쪽에서 하고 있는데요 예 그 지역에 선생님 예 뭐 이렇게 이용하시는 우리 승객 수 수를 이제 조사를 해서 설치가 들어가고 하다 보니 이게 바로 뭐 신고를 이렇게 접수를 한다고 해서 바로 설치는 조금 어렵고요 이런 부분으로 이제 해당 부서 통화를 원하신다면 저희가 해당 부서 바로 연결은 해 드릴 수 있습니다.
아 택시 그 승강장 관련돼 가지고 문의 좀 할라 합니다.	기다려 주셔서 감사합니다. 팔공산에 사팔 육사로 연결 도와드릴게요
여 한마음 주유소하고 성영 일일구 안전 센터하고는 거리가 조금 더 떨어졌으니만 싶은데	네 말씀 하신 내용은 제가 상담사라서 바로 도움드리긴 어렵지만 해당되는 버스 운영과 쪽으로 말씀하신 내용을 제가 건의를 해놓겠습니다
금호동 사수동에서 칠곡으로 가는 버스가 없어가 저희들이 항상 여기 팔달 역이나 공단역에 내리가 또 건너서 또 칠곡 가는 차를 또 타고 가거든요 그기 너무 불편해서 좀 이렇게 시정됐으면 좋겠다 싶어 전화를	아 그러세요 그러면 선생님 그 버스 그 노선 그 건의하는 분의 그 그쪽 부서가 있는데요 일단 지금 바로 되지는 않고 이렇게 선생님께서 전화를 주시거나 이런 부분이 있으시면 이쪽에서 인제 그 의견을 수렴을 해서 처리하는 부분 있거든요
네 유천 코스트 코앞에 벤치에 대한 그에 민원은 어디에 넣어야 하나요	네 선생님 제가 전달을 해 드릴게요
저 대구시지요 버스 노선 관계로 좀 말씀드릴까 싶어가 민원을 좀 넣을까 싶어가 예	그럼 선생님 저희 시청 버스 운영과에 노선 운영팀이 별도로 있고요
아 여기 방촌동 치안센터 앞인데 버스 운행정보 시간 나오는 거 그게  한 며칠 전부터 고장 났는데 안 고쳐졌네요	죄송합니다. 예 선생님 신고 감사합니다. 제가 담당자한테 전달해서 빨리 조치할 수 있도록 하겠습니다.
대구 시내버스 승강장 의자에 뭐 이렇게 뾰족한 물체가 하나 튀어나와 있어서 제가 요 바지가 좀 찢어졌거든요 때문에 제가 저기 저 관련 부서하고 좀 통화를 하고 싶은데 어디 뭐 시청에 관련된 교통과라든지 뭐 부서가 없나요	네 지금 보니까 시내버스 승강장 같은 경우에는 버스 운영과에서 담당을 하고 있는데 네 네 네
우리가 현풍에 사는데 차가 일단 많이 없어 가지고 지금 사람들도 많이 주거지려고 하는데 교통이 원체 원만하게 좀 되나 싶어 갖고 예 전화 한번 나오기는 나오던데 방송에	아네 선생님 우선은 말씀하신 내용을 정식적으로 민원 접수를 도와드릴까요
아 저기 개편 개편하고 나서 그 신반월당인가 성서 가는 버스 성서 가는 삼백 요번 없어지고서  버스 운영 버스회사에서는 무조건 환승하라고 해 가지고 시내에서 성서 가는 버스라고 오백삼 번 타자니 너무 돌아가고 남구 쪽으로 너무 돌아가고 삼백이십오 번은 사람 너무 많고 급행은 너무 비싸고	변경되거나 이런 부분으로 저희 선생님처럼 불편함을 호소하는 시민도 계시고요 또 오히려 이제 이러한 부분을 개선해서 또 좋다는 시민도 계시고 의견은 다양하세요. 당연히 저희가 백 프로 충족을 못 시켜 드려서 저희도 고민이 많은 부분입니다.
좀 보도 못할 욕이 적혀져 있거든요 낙서가 있는데 이거 많이 민망해요 이거 빨리 지워줬으면 싶어서	예 알겠습니다 그럼 선생님 제가 담당 부서로 내용 전달하도록 할 텐데요 혹여라도 선생님 이 부분 그니까 접수 한번 확인을 원할
여 불로동 삼 다시 삼십사 번지여 강변 도론데 왜 자꾸 공항 가는 사람이 여 거주자 우선 지역 아닙니까?	지금 선생님 정말 죄송하게도 지금 해당 차량이 불법 주정차는 아니고 해당 그 차량에 있어서 거주자 우선 구역인지 아닌지를 한번 먼저 확인하고 그런 부분이라면 머 어떻게 조치가 되지 않는지에 대해서는 선생님 저희 평일날 보통 시청에 주차계획팀이라든가 이런 쪽으로 조례를 먼저 한번 문의를 해 보셔야 될 거 같아요.
옛날 달성군청 앞에 버스정류장에 있는 손님들이 기다릴 때 앉을 수 있는 의자 수평이 지금 삐딱해요 그것 좀 시정하세요.	건너가 아니고 앞쪽이 맞으시죠. 선생님 해당 부서로 전달을 해서요 시정 조치될 수 있도록
아 그리고 버스 도착 안내 그 전광판을 어디다가 설치가 되었으면 좋겠는데 그 설치도 여기다가 민원을 하나요 부탁을 드려야 하나	일단 선생님 그거는 계획을 잡아서 없는 쪽은 지금 뭐 금방 되는 건 아니고요 이제 계획에 거쳐서 조금씩 인제하고 있는데 이게 설치가 되어 있어도 금방 또 되는 건 아니고 설치 공간만 확보만 한 다음에 순차적으로 하고 있거든요
지난 금요일인가 월요일에 그 버스 플랫폼을 좀 이렇게 건드렸는데 누가 다가 다시 연락 주신다고 했는데 연락 안 줘가지고 이게 연락 준다고 안 했으면은 그냥 어 그냥 넘어가는데 연락이 없어서 한번 연 다시 연락을 드렸거든요	선생님 잠시만요 예 제가 지금 확인해 보니까요 선생님께서 지난주 이월 이십 육일 날 저희 이쪽으로 전화를 주셔가지고 예 그니까 내용 요청하신 내용이 있으시네요 그럼 선생님 혹시 동구청 교통과에서 선생님한테 전화를 드리기로 이렇게 되어 있는 것 같은데 혹시 통화를 못 하신 건가요
정부 지방 합동청사 있는데 있잖아요 수목원 있는데 고 소방도로 일 차선밖에 안되는데 주위에 양쪽에 주차를 해놔가지고 차 차 다니기가 불편해 예	네 그러면 저희가 여기 달서구청 직원분 그 출동하시라고 교통과 직원분 출동하시라고 전달해 드릴 텐데요
그리고 그쪽에서 나오는 차들이 아마 고 신호체계가 조금 어떻게 지금 학교가 없어질 때 신호 체곈데 학교가 하나 생기면서 신호체계가 좀 변동해야 될 필요는 그런 건 누구한테 여쭤봐야 되나요	네 그리고 그 신호체계에 관련해서는요 저희 시청 쪽에 교통정보센터팀이라고 따로 있는데요 이쪽으로 한번 제가 연결을 해 봐 드려볼까요 선생님
네 효목네거리 우측에 혹시 공사를 하는지 도로가 막아놨는데 차가 계속 안 가요 지금 거의 한 삼십분 넘게 한곳에 서있는 중인데 이거 좀 어떻게 와서 이거 좀 교통지도 좀 해주시면 안 돼요	죄송합니다만 저희가 교통 불편 접수하는 거는요 그 대중교통 이용하시면서 불편하신 점 버스라든지 택시 이용에 불편 아 하신 점을 저희가 접수를 하는 건데요
저 시지 지역에 행사하는진 모르겠는데 차를 다 막아놔서 교통이 완전히 마비되어 있거든요	아 네 저희가 이제  교통단속반이나 경찰청 쪽으로도 저희가 뭐 이런 행사 시에 교통 통제를 조금 요청을 할 수 있도록 저희가 선생님 말씀하신 대로 그렇게 요청을 한번 드려보겠습니다. 오늘 많이 불편하셨을 텐데요
수성교에서 그 죽전네거리 쪽으로 직진해서 갈 건데 교통통제되는 부분이 있나요 달구벌 대로에	그 노선이 통제되거나 그런 구간은 아니신데요 아무래도 주변에 앞쪽으로 안쪽으로 행사를 하고 있다 보니까 그 반월당 그쪽이 지나치기가 힘들 수도 있어요. 그래서 삼덕네거리에서 개산 오거리 조금 밀릴 수 있으니까 고 구간은 피해서 이동하시는 게 아무래도 이제  도착지까지 이동하시는데 조금 더 편하실 것으로 예상됩니다.
네 샘임 그 시내 교통 통제되는 거 있잖아요 시내 안쪽으로도 차량 들어갈 수 없는 건가요	네 샘임 이 점은 지금 저희가 컬러풀 페스티벌로 해서 부분 통제되는 구간이 있긴 합니다. 하지만 차량 진입이 가능하다고 해도 들어가시면 아마 이동이 안 되실 겁니다. 혼잡해서 못 나오실 거세요
네 수고하십시오. 지금 교통통제가 어디 어디 가 되나요 신천 대로 가 되나요	신천 대로는 통제가 없습니다. 선생님
시내 방향에 여기 전면 통제를 하고 있죠. 신천 대로 다 통제해요	네 선생님 시내 구간은 다 지금 통제 통제되고 신천 대로요 가실 수는 있는데요 그러니까 그 이동하시는 제약이 있으세요
아 네 내일 국제마라톤 대회가 열리는데 신천 대로 가 통제가 되나요	네 신천 대로는 통제가 되지 않고요 신천동로가 지금 통제구간에 포함되는데요
저기 오늘 그 마라톤 대회라고 차를 이렇게 통제를 하면 지금 뭐 어떻게 우회할 수도 없게 하고 지금 제가 아양교에서 내려서 지금 두 시간 반 째거든요 신천 대로 아직 진입도 못했는데	아 알겠습니다. 그럼 여기에서 남부 경찰서 이동하시는 혹시라도 우회 도로가 있는지 제가 확인하고 선생님 전화 한번 드려도 괜찮을까요
지금 마라톤 중인 거 혹시 그 길 좀 알 수 있나요 지금 상동 수상사가 시 교육청 쪽 대구공항 쪽으로 빠지는 길 좀 혹시 알 수 있을까요 지금 너무 통제 중이라서 어딘지 몰라가지고	네 아 수성네거리 수성에 거리 쪽은 지금 수성네거리 쪽에서는 하 어디 가셔도 다 밀리지 싶은데 일단 선생님 수성네거리에서 어쨌든 골목으로 하셔서 엠비시 네거리까지는 나가셔야 돼요
교통 통제 좀 알라 볼라 카는데요 수성 보성 타운에서 동대구역 갈라 그러면은 어디로 감 되는지 모르겠네	우선 수성 보성 타운을 확인하니까 선생님 계시는 곳 쪽에서는 지금 현재 그 수성네거리 그 ////쪽 하고 다 우회 그 마라톤 코스기 때문에 일로 지나갈 수 없어서요 수성네거리 부근으로는 이 아무래도 수성교 쪽으로 신천 대로로 타셔서 신천 대로에서 선생님 경대교까지나 칠성교까지 가셔서 거기서 유턴하시고 동대구역으로 가는 방법밖에 없으세요
아 그러면은 대백플라자 있잖아요 대백플라자 대백플라자에서 신천 대로로 올리라 카면 거기가 통제구간인 거죠.	아 그러시면은 신천 대로는 통제가 되는 구간이 아니기 때문에 북대구 아이씨 쪽으로 대로 쪽에는 통제가 되진 않는 데 아무래도 그 교통은 좀 많이 그 정체가 될 겁니다.
아 아니면은 그 시내 통제되는 데 혹시 저 시내 롯데 백화점 있지요 고 반대편에 맞은편 고 고쯤 그쪽으로 짐 다섯시까지 통제가 됩니까?	어 지금 그 시내 구간은 선생님 오전에는 통제가 된다고 보셔야 되세요
네 비산칠동 우체국 앞인데 북구 시외버스터미널 갈라면 몇 번을 타야 되는지 몰라서 그러는데요 좀 가르쳐 주실래요	북부정류장 방향으로 오셔서요 안쪽으로 정류장으로 들어가는 길이 있습니다. 그 길 따라 쭉 끝까지 들어가시면 시외버스 정류장이 있습니다. 뚜레쥬르 있는 데서 바로 골목으로 들어가십시오.
지금 서구청에서 지금 수성구청 가는 길인데 빨리 갈 수 있는 길이 있어요.	어 죄송합니다만 지금 주변 상황에 따라 조금 다를 수 있기 때문에 우선은 고 시내 쪽은 조금 피하셔서 가시는 방향으로 조금 해 주셔야 될 것 같아요
은하아파트 앞에서 그 뭐고 엠비시 네거리 가는 거 있나요	광명 은하아파트에서 구삼칠을 승차하셔가지고요 동대구역 건너 정류장에 하차하셔가지고 동대구역 건너 정류장에서 팔백십사 번
그래서 구일 팔도 구일 팔도 영남대가요	예 영남대 쪽으로 가셔가지고 거기서 타시는 게 더 낫겠습니다.
아 경산 쪽으로 해야 그럼 번호가 몇 번이에요.	경산시청이고 공오삼팔하나공 오이삼팔 번 하시면 되겠습니다.
경북공고에서 내리라꼬 남산 사동 주민센터 앞에 갈라면은	네 그 네 내리셔 조금 걸으셔야 되세요
네 어 어 경명여고 앞에서요 성서 영남에 오빌 비스타 가려면은 어떻게 가야 돼요	네 경명여고 앞에서 삼백사 번 버스를 탑승하시고요 다섯 개 정류장 이동 후에 남문시장 앞에서 이제 팔백오 번을 환승하시면 되겠습니다.
북부동 주민센터에서 자인 면 사무소요 암양 일 번 말고 가는 건 없어요.	잠깐만요 암양 일 번 간다고 되어 있어요. 선생님 그러면요 사백사십구 번을 사사구를 타고 영남대 앞에 내리셔서 거기서 타라는 부분도 있고요 아니면 금액 다 한 개 정류장이에요
북부동 주민센터 앞인데요 암양 일 번 거기는 적혀있는데 암양 일 번 안 지나다니는데 그럼 안양 일 번은 어디서 타야 돼요	죄송합니다. 안양 쪽은 저희 관할이 아니라서 제가 그 부분이 확인이 어렵습니다.
어 거 어 어디서 내리까 예 그래가	그러시면은 이게 그 잠시만요 선생님 지금 하차는 경북공고 건너에서 하차하셔야 되시고요
거 저 죽전네거리 갈라만 오백육십사 번이 글로 갑니까?	급행 급행 이번하고요 사백일 번 이렇게
예 예 삼백이십삼 번 버스가 있잖아요 이거 동구청 앞에서 있잖아요 이거 만경관 있잖아요 이거 거 거 이거 저기 거 거까지 갑니까?	삼백이십삼 번이 동구청에서 만경관까지 가는지 말씀이세요 번호는 만경관 앞에는 가는 것으로 확인되고요 지금 동구청 동구청 건너에서 타면 됩니다. 선생님
그 동구시장 한국전력 앞에거든요 근데 우리가 지금 남산 사동 주민센터를 갈라 카는데 몇 번 타야 됩니까	아이 기다려 주셔서 감사드립니다 지금 저희가 그 조회해 보니깐요 이게 그 예 바로 가는 게 지금 한 버스가 있는데 육백오십일 번이 지금 바로 가는 것으로 확인되시거든
육백구 번을 타면 어디서 갈아타야 되는지 알 수	확인 한번 해 드릴게요 선생님 네 육백구 번은 지금 남산초등학교 앞에서 내려서 삼백 번으로 갈아타야 되는 것으로 확인됩니다.
성당못역에서 달성공원 가는 버스를 알고 싶어서요	지금 계시는 곳에서 팔백삼십육 번 타고 달성공원 건너 정류장에서 내려서 도보로 이동하시면 되세요
아 그라믄 환승할 수 있는 길은	코스트코 홀세일 그 코스트코 바로 앞에서 삼백사 번을 타고요 북구 선거관리위원회 건너에서 내리셔서 거기에서 급행 육 번을 갈아타셔야 되세요 그러고 나서 반고개 일 번 정류장에서 내리시면 됩니다.
대구 코스트코에서 비엔나 예식장 반 고 개역 갈라 그러면  몇 건을 타야 되는 버스 예?	예 선생님 그 코스트코에서 옆 도로를 이분 정도만 이동하시면 검단 유성 아파트 서편 정류장이라는 곳이 있습니다. 거기서 순환 이 다시 일 번을 타면 되고요 거기서 이제 새길 시장 건너라는 정류장에서 하차를 하셔가지고 웨딩 비엔나까지는 도보로 십분 이동하셔야 됩니다.
남부시장까지 가려면 버스를 몇 번 타야 돼요	네 선생님 기다려주셔서 감사합니다 아이고 근데 선생님 한 번에 가는 버스는 없고요 선생님 환승을 하셔야 합니다. 먼저 선생님께서 야외음악당이라고 하셨기 때문에 야외음악당 건너 정류장이라는 곳이 있어요. 근처에 그래서 야외음악당 건너에서 육백오십삼 번을 먼저 탑승하시고요
아 그람 집에 올 때는 버스 몇 번 타야 돼요	아 지금 반대로 말씀이시죠. 선생님 고 부분도 확인 한번 해 볼게요 반대로 선생님 국립대구 박물관 건너 정류장에서 순환 삼 다시 일 번 타면은 영진 고등학교 앞 정류장에 하차합니다.
아 오백구 번요	네 오백구 번이 한 대략 이십분 정도 소요되고 도착이 되고 네 고 달 달서 오반도 가능은 하신데 성서종합시장에 내려서 조금 걸어가야 되는 것으로 확인됩니다
아 저 장기동에서 혹시 저 황금동 저 방송통신대 그쪽으로 가는 버스 없을까요	네 대고 지역 그 대구하고 경북지역 대학 쪽으로 지금 확인하고 있는데요 아 네 기다려주셔서 감사합니다 우선은 용산역일 번 출구에서 오백구 번 탑승하신 다음에 방송통신대 앞에 한 열정 거장 가시면 하차하는 것으로 확인됩니다
서울에서 동대구에서 진천역이라고 있잖아요 지하철 일 호선 거기 가는 거기 강남고속 터미널에서 저저 가는 버스가 있나요	선생님 지금 동대구역 쪽은 또는요 지금 동대구 쪽으로 시외버스터미널 쪽으로 오셔야 되고요 진천이 지금 그이 지하철 노선이기 때문에 강남 쪽에서 진천역으로 바로 오는 차는 없습니다. 선생님
예예 아까 내가 그지 전화해가 도곡동 가는 버스 지금 여기 어 시민운동장 있는 대서 우리가 내렸거든 예 두 코스 와가지고 몇 번 타야 데예여 저 노선이 두 개밖에 없네 예	고성지구대 일 정류장에서 노곡동 가는 버스가 없고요 선생님 혹시 인코 아파트 아세요 인코 아파트 건너라는 정류장이 있습니다 거기서 북구 삼 번을 탑승을 하시면 됩니다
네 행사장에 갈려고 하는데 파동에서 두류 공원 갈려고 하면 머무를 타서 환승을 해야 되는 건지	예 사백오 번을 청구 하이츠에서 탑승을 하시면 큰장네거리 삼 정류장에서 하차를 합니다 큰 장 네거리에서 삼 큰장네거리 삼 정류장에서 하차를 하면 그 하차한 자리에서 다시 육백오십삼 번을 탑승을 하시고 두류 공원 야외음악당 건너에서 하차를 하세요
저기 대구 그 동화사 가는 버스를 좀 알고 싶은데요	네 선생님 동대구역에서 파티마 가는 방향으로 육교가 하나 있습니다. 그 육교 내려가자마자 바로 자 쪽으로 내려가셔서 예예 급행일 번이 동화사 쪽으로 가거든요 예 그 급행일 번이 지금 동화사로 가고요 다른 버스 같은 경우에는 인제 백일 다시 일 번을 탑승하시게 되면 중간에 한번 환승을 하셔야 되거든요 근데 급행일 번은 바로 올라갑니다. 선생님
네 성당시장 가려 그러는데 대평리 시장에서 몇 번 타야 되지요	우선은 지금 지선 일 번을 타면은 대략 삼십일 분 정도 소요되는 것으로 확인됩니다.
거기 이이팔 기념 공원에서요 명덕역 갈라면 몇 번 타야 돼요	둘둘팔 기념 기념 공원 중앙 공원 건너편에서 건너 정류장에서 오백십팔 번 탑승하시고요 명덕역 사번 출구에서 하차하시면 됩니다.
그 면 서재 금봉에서는 그것도 고속 터미널 거기 요 거 이마트 쪽으로 가는 지금 버스는 없나요	지금 현재 이마트 앞에 이쪽에는 앞 보이지는 않고요 예 만평 로터리에서 북부정류장 방향에 보시면 그 건너편에 우체국이 하나 있거든요 선생님 예 비산칠동우체국이라고 있는데 거기 비산칠동우체국 앞 일 번 정류장에서 서서 삼 번을 탑승을 하시면 서재 금붕 타운 건너 펀에 하차를 하세요
거기 올림픽 기념관 가는 차를 몰라가지고 저쪽에 본리 네거리 지나서 예	남부 경찰서 서 가장 가까운 게 우선은 남부 경찰서 앞에서 그 남부 경찰서 앞 정류장이란 게 있거든요 거기서 오백육십사 번을 탑니다. 오백육십사 번 타면은 본리 아카시아 멘션이라는 정류장이 있는데요 거기 한 열 개 정류장을 그 거치면은 도착하는데요 거기서 현재 한 오백 미터 걸으시면은 올림픽 기념관이 나옵니다.
지금 서부정류장 관문시장 앞에 버스 정류손데요 여기서 팔당 시장 가려면 몇 번 타야 돼요	지금 서부정류장에서 환승을 하지 않는다면 칠백오십 번을 좀 탑승을 하셔야 되는데요 지금 선생님께서 계신 곳에서 길을 건너서 그 스타벅스 근처의 정류장으로 가셔서 칠백오십 번을 탑승을 하셔야 되는 걸로  확인됩니다.
네 여기 그 대구 자연과학고 버스정류장인데 경산에 롯데시네마로 가려면 어느 쪽으로 가야 돼요 버스를	예 경산 롯데시네마 음 버스 그 자연 대구 자연과학고 앞에서 오백구 번이나 육백사십구 번 사백사십구 번 그렇게 있어요 그러면 영재교에서 내릴 수 있고요
동아 수성점에서 황금네거리 가려면 몇 번을 타고 가야 되나요	그러면 지금 동아백화점 바로 수성점 앞 정류장에서 급행 삼 번을 타시면 되고요 그러면 황금네거리 정류장에서 하차를 하실 수 있는 것으로 조회가 됩니다.
경북대학교 북문 맞은편에서 요 동아일보 사거리 성서공업단지까지 어떻게 가요	어 정류장 이름이 경창산업으로 나오네요 선생님 확인을 한번 해 보니 음 바로 가는 건 없고요 환승을 하셔야 되고요 예 경북대학교 북문 건너에서 오백이십삼 번을 타시고요 어 성서주공이 단지 앞에서 하차를 하십니다. 성서주공이 단지 건너서 달서일 번으로 환승을 하십니다.
칠곡 삼 지구 거기서 여기 수성구 범어동 구센 병원 쪽에 오는 버스가 몇 번 있나요	선생님 요기 지금 가시려면은 음 지하철 팔 거역에서 요 삼 호선 서문시장 역 내리셔가지고요 거기에서 그 일 번 출구로 나와서 섬유회관 앞에서 칠백이십사 번을 타시면 돼요
시청을 좀 찾아가려고 하는데 대중교통 이용해서 가려면 어떻게 가야 되는지 싶어가지고요	수성구 만촌동 쪽이세요 예 어 버스로 한 번에 오시는 거는 어 대구시청 바로 앞에는 바로 없고요 그 한일극장 있는 쪽에서 내려서 걸어오셔야 되는데요 그 남부정류장 앞 일 번 정류장에서 구백삼십구 번이나 삼백구 번 타시고 음 대구 그 한일극장 쪽에 내리셔 가지고요 국채 보상 공원 있는 그 방면 쪽으로 네 반대편 길 건너 쪽으로 해서 걸어오셔야 돼요 선생님
수성구청 앞에서 대구가톨릭대학교까지 갈려고 하는데 가는 노선 있나 싶어서	네 한 번으로 가는 버스는 없고요 만약에 한 번에 가기 원하신다면 범어역에서 그 팔백구 번을 타시고요 임당역 이번 출구에 나오셔가지고 대구가톨릭대학교 건너 정류장에서 뭐 하차하신다 그러는데요 요고보다는 일단은 바로 수성 그 구청 앞에서 출발하실 수 있는 거는 수성 경찰서  앞에서요 선생님 동구일 다시 일
동성로 입군데요 벽화마을 갈라면 어떻게 가야 돼요	아 동성로 입구 약령시 건너편이시고요 지금 버스가 바로 가는 버스는 없고요 이거 환승을 해 주셔야 되는데 지금 악령 시 앞에서 건너편 말고요 약령시 앞에서 육백오십 번을 탑승을 하셔서요 타셔서 화원초등학교 건너편에 하차를 하시고요 그다음에 달성 이번을 타시고 환승을 하셔서 달성 이번 타시고 마비성 벽화마을 종점에 하차를 하시면 됩니다.
대구역 앞에서 서문시장 가는 버스 있나요	대구역 앞에서요 육백이십삼 번 그리고 삼백육백이십삼 번 탑승하시면은 환승 안 하시고 바로 그 큰 장 네거리까지 가실 수 있습니다.
올 때까지 시간이 한 어느 정돈데요 출발해서 여기까지 오는 시간이	네 그럼 동부 경찰서 앞까지는 뭐 한 십분 뭐 이렇게 걸릴 것 같은데요 선생님 보통 그 왜 출발을 하면
동부 경찰서 앞에 동구 이번 버스가 언제 오나요 경대 교 방향	아 네 경대고 방향으로 해서 지금 신암 지하도 방향은 삼분 뒤에 도착인데 경대 교 방향은 기점에서 종점에서 세시 사십칠분에 출발을 하기 때문에 시간이 조금 소요가 되겠습니다.
